STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
32,5,2015,pctunins,14,Nevada,NV,Douglas County
32,5,2016,pctunins,12.1,Nevada,NV,Douglas County
32,7,2015,pctunins,15.6,Nevada,NV,Elko County
32,7,2016,pctunins,12.4,Nevada,NV,Elko County
32,9,2015,pctunins,24.1,Nevada,NV,Esmeralda County
32,9,2016,pctunins,20.2,Nevada,NV,Esmeralda County
32,11,2015,pctunins,16.8,Nevada,NV,Eureka County
32,11,2016,pctunins,16.6,Nevada,NV,Eureka County
32,13,2015,pctunins,17.8,Nevada,NV,Humboldt County
32,13,2016,pctunins,16.6,Nevada,NV,Humboldt County
32,15,2015,pctunins,17.6,Nevada,NV,Lander County
32,15,2016,pctunins,14.4,Nevada,NV,Lander County
32,17,2015,pctunins,16.7,Nevada,NV,Lincoln County
32,17,2016,pctunins,12.7,Nevada,NV,Lincoln County
32,19,2015,pctunins,16.8,Nevada,NV,Lyon County
32,19,2016,pctunins,15,Nevada,NV,Lyon County
32,21,2015,pctunins,16.5,Nevada,NV,Mineral County
32,21,2016,pctunins,15.2,Nevada,NV,Mineral County
32,23,2015,pctunins,16.2,Nevada,NV,Nye County
32,23,2016,pctunins,14.1,Nevada,NV,Nye County
32,27,2015,pctunins,19.6,Nevada,NV,Pershing County
32,27,2016,pctunins,17.5,Nevada,NV,Pershing County
32,29,2015,pctunins,15,Nevada,NV,Storey County
32,29,2016,pctunins,12.4,Nevada,NV,Storey County
32,31,2015,pctunins,16.7,Nevada,NV,Washoe County
32,31,2016,pctunins,14.1,Nevada,NV,Washoe County
32,33,2015,pctunins,14.5,Nevada,NV,White Pine County
32,33,2016,pctunins,14.9,Nevada,NV,White Pine County
32,510,2015,pctunins,16.6,Nevada,NV,Carson City
32,510,2016,pctunins,13.9,Nevada,NV,Carson City
33,1,2015,pctunins,11.5,New Hampshire,NH,Belknap County
33,1,2016,pctunins,10.7,New Hampshire,NH,Belknap County
33,3,2015,pctunins,14.4,New Hampshire,NH,Carroll County
33,3,2016,pctunins,12.8,New Hampshire,NH,Carroll County
33,5,2015,pctunins,9.7,New Hampshire,NH,Cheshire County
33,5,2016,pctunins,9.6,New Hampshire,NH,Cheshire County
33,7,2015,pctunins,11.7,New Hampshire,NH,Coos County
33,7,2016,pctunins,11.5,New Hampshire,NH,Coos County
33,9,2015,pctunins,11.4,New Hampshire,NH,Grafton County
33,9,2016,pctunins,10.1,New Hampshire,NH,Grafton County
33,11,2015,pctunins,8.8,New Hampshire,NH,Hillsborough County
33,11,2016,pctunins,8.2,New Hampshire,NH,Hillsborough County
33,13,2015,pctunins,8.6,New Hampshire,NH,Merrimack County
33,13,2016,pctunins,7.7,New Hampshire,NH,Merrimack County
33,15,2015,pctunins,7.3,New Hampshire,NH,Rockingham County
33,15,2016,pctunins,6.5,New Hampshire,NH,Rockingham County
33,17,2015,pctunins,10.7,New Hampshire,NH,Strafford County
33,17,2016,pctunins,9.3,New Hampshire,NH,Strafford County
33,19,2015,pctunins,11.2,New Hampshire,NH,Sullivan County
33,19,2016,pctunins,9.5,New Hampshire,NH,Sullivan County
34,1,2015,pctunins,12.9,New Jersey,NJ,Atlantic County
34,1,2016,pctunins,12.1,New Jersey,NJ,Atlantic County
34,3,2015,pctunins,11.1,New Jersey,NJ,Bergen County
34,3,2016,pctunins,10.1,New Jersey,NJ,Bergen County
34,5,2015,pctunins,6.8,New Jersey,NJ,Burlington County
34,5,2016,pctunins,5.9,New Jersey,NJ,Burlington County
34,7,2015,pctunins,10.7,New Jersey,NJ,Camden County
34,7,2016,pctunins,9.8,New Jersey,NJ,Camden County
34,9,2015,pctunins,8.8,New Jersey,NJ,Cape May County
34,9,2016,pctunins,7.5,New Jersey,NJ,Cape May County
34,11,2015,pctunins,13.4,New Jersey,NJ,Cumberland County
34,11,2016,pctunins,12.5,New Jersey,NJ,Cumberland County
34,13,2015,pctunins,16.2,New Jersey,NJ,Essex County
34,13,2016,pctunins,15,New Jersey,NJ,Essex County
34,15,2015,pctunins,7.5,New Jersey,NJ,Gloucester County
34,15,2016,pctunins,6.4,New Jersey,NJ,Gloucester County
34,17,2015,pctunins,19.4,New Jersey,NJ,Hudson County
34,17,2016,pctunins,18,New Jersey,NJ,Hudson County
34,19,2015,pctunins,4.5,New Jersey,NJ,Hunterdon County
34,19,2016,pctunins,4,New Jersey,NJ,Hunterdon County
34,21,2015,pctunins,10.4,New Jersey,NJ,Mercer County
34,21,2016,pctunins,9.7,New Jersey,NJ,Mercer County
34,23,2015,pctunins,11.5,New Jersey,NJ,Middlesex County
34,23,2016,pctunins,10.3,New Jersey,NJ,Middlesex County
34,25,2015,pctunins,9.1,New Jersey,NJ,Monmouth County
34,25,2016,pctunins,8.2,New Jersey,NJ,Monmouth County
34,27,2015,pctunins,7.5,New Jersey,NJ,Morris County
34,27,2016,pctunins,6.7,New Jersey,NJ,Morris County
34,29,2015,pctunins,8.5,New Jersey,NJ,Ocean County
34,29,2016,pctunins,8,New Jersey,NJ,Ocean County
34,31,2015,pctunins,16.4,New Jersey,NJ,Passaic County
34,31,2016,pctunins,15.1,New Jersey,NJ,Passaic County
34,33,2015,pctunins,9.6,New Jersey,NJ,Salem County
34,33,2016,pctunins,8.9,New Jersey,NJ,Salem County
34,35,2015,pctunins,8,New Jersey,NJ,Somerset County
34,35,2016,pctunins,7.1,New Jersey,NJ,Somerset County
34,37,2015,pctunins,8,New Jersey,NJ,Sussex County
34,37,2016,pctunins,7.2,New Jersey,NJ,Sussex County
34,39,2015,pctunins,15.1,New Jersey,NJ,Union County
34,39,2016,pctunins,14.2,New Jersey,NJ,Union County
34,41,2015,pctunins,8.9,New Jersey,NJ,Warren County
34,41,2016,pctunins,8.2,New Jersey,NJ,Warren County
35,1,2015,pctunins,14.5,New Mexico,NM,Bernalillo County
35,1,2016,pctunins,12.6,New Mexico,NM,Bernalillo County
35,3,2015,pctunins,16.6,New Mexico,NM,Catron County
35,3,2016,pctunins,16.8,New Mexico,NM,Catron County
35,5,2015,pctunins,17.2,New Mexico,NM,Chaves County
35,5,2016,pctunins,14.8,New Mexico,NM,Chaves County
35,6,2015,pctunins,20.2,New Mexico,NM,Cibola County
35,6,2016,pctunins,19,New Mexico,NM,Cibola County
35,7,2015,pctunins,12.6,New Mexico,NM,Colfax County
35,7,2016,pctunins,11.3,New Mexico,NM,Colfax County
35,9,2015,pctunins,15.6,New Mexico,NM,Curry County
35,9,2016,pctunins,14.6,New Mexico,NM,Curry County
35,11,2015,pctunins,12.1,New Mexico,NM,De Baca County
35,11,2016,pctunins,13.3,New Mexico,NM,De Baca County
35,13,2015,pctunins,17.4,New Mexico,NM,Dona Ana County
35,13,2016,pctunins,15.5,New Mexico,NM,Dona Ana County
35,15,2015,pctunins,14.3,New Mexico,NM,Eddy County
35,15,2016,pctunins,12.1,New Mexico,NM,Eddy County
35,17,2015,pctunins,8.7,New Mexico,NM,Grant County
35,17,2016,pctunins,6.7,New Mexico,NM,Grant County
35,19,2015,pctunins,9.2,New Mexico,NM,Guadalupe County
35,19,2016,pctunins,7.3,New Mexico,NM,Guadalupe County
35,21,2015,pctunins,7.8,New Mexico,NM,Harding County
35,21,2016,pctunins,6.5,New Mexico,NM,Harding County
35,23,2015,pctunins,17.3,New Mexico,NM,Hidalgo County
35,23,2016,pctunins,14.3,New Mexico,NM,Hidalgo County
35,25,2015,pctunins,19.4,New Mexico,NM,Lea County
35,25,2016,pctunins,17.8,New Mexico,NM,Lea County
35,27,2015,pctunins,13.4,New Mexico,NM,Lincoln County
35,27,2016,pctunins,10.8,New Mexico,NM,Lincoln County
35,28,2015,pctunins,5.8,New Mexico,NM,Los Alamos County
35,28,2016,pctunins,5.3,New Mexico,NM,Los Alamos County
35,29,2015,pctunins,19.6,New Mexico,NM,Luna County
35,29,2016,pctunins,16.7,New Mexico,NM,Luna County
35,31,2015,pctunins,31.6,New Mexico,NM,McKinley County
35,31,2016,pctunins,27.1,New Mexico,NM,McKinley County
35,33,2015,pctunins,19.2,New Mexico,NM,Mora County
35,33,2016,pctunins,14.3,New Mexico,NM,Mora County
35,35,2015,pctunins,15.8,New Mexico,NM,Otero County
35,35,2016,pctunins,14,New Mexico,NM,Otero County
35,37,2015,pctunins,11.3,New Mexico,NM,Quay County
35,37,2016,pctunins,7.7,New Mexico,NM,Quay County
35,39,2015,pctunins,20,New Mexico,NM,Rio Arriba County
35,39,2016,pctunins,17.5,New Mexico,NM,Rio Arriba County
35,41,2015,pctunins,16.5,New Mexico,NM,Roosevelt County
35,41,2016,pctunins,14.5,New Mexico,NM,Roosevelt County
35,43,2015,pctunins,12.5,New Mexico,NM,Sandoval County
35,43,2016,pctunins,11.3,New Mexico,NM,Sandoval County
35,45,2015,pctunins,21.8,New Mexico,NM,San Juan County
35,45,2016,pctunins,19,New Mexico,NM,San Juan County
35,47,2015,pctunins,17.4,New Mexico,NM,San Miguel County
35,47,2016,pctunins,15.5,New Mexico,NM,San Miguel County
35,49,2015,pctunins,17.8,New Mexico,NM,Santa Fe County
35,49,2016,pctunins,15.7,New Mexico,NM,Santa Fe County
35,51,2015,pctunins,14.5,New Mexico,NM,Sierra County
35,51,2016,pctunins,10.7,New Mexico,NM,Sierra County
35,53,2015,pctunins,15.3,New Mexico,NM,Socorro County
35,53,2016,pctunins,15.2,New Mexico,NM,Socorro County
35,55,2015,pctunins,16.2,New Mexico,NM,Taos County
35,55,2016,pctunins,14.3,New Mexico,NM,Taos County
35,57,2015,pctunins,16.4,New Mexico,NM,Torrance County
35,57,2016,pctunins,12.1,New Mexico,NM,Torrance County
35,59,2015,pctunins,20,New Mexico,NM,Union County
35,59,2016,pctunins,18.5,New Mexico,NM,Union County
35,61,2015,pctunins,14.1,New Mexico,NM,Valencia County
35,61,2016,pctunins,12.2,New Mexico,NM,Valencia County
36,1,2015,pctunins,6,New York,NY,Albany County
36,1,2016,pctunins,5.4,New York,NY,Albany County
36,3,2015,pctunins,9.1,New York,NY,Allegany County
36,3,2016,pctunins,8.8,New York,NY,Allegany County
36,5,2015,pctunins,13.7,New York,NY,Bronx County
36,5,2016,pctunins,12.3,New York,NY,Bronx County
36,7,2015,pctunins,7,New York,NY,Broome County
36,7,2016,pctunins,5.8,New York,NY,Broome County
36,9,2015,pctunins,10.2,New York,NY,Cattaraugus County
36,9,2016,pctunins,9.1,New York,NY,Cattaraugus County
36,11,2015,pctunins,8.4,New York,NY,Cayuga County
36,11,2016,pctunins,7.3,New York,NY,Cayuga County
36,13,2015,pctunins,7.7,New York,NY,Chautauqua County
36,13,2016,pctunins,7,New York,NY,Chautauqua County
36,15,2015,pctunins,6.7,New York,NY,Chemung County
36,15,2016,pctunins,6.3,New York,NY,Chemung County
36,17,2015,pctunins,9,New York,NY,Chenango County
36,17,2016,pctunins,6.9,New York,NY,Chenango County
36,19,2015,pctunins,6.1,New York,NY,Clinton County
36,19,2016,pctunins,5.6,New York,NY,Clinton County
36,21,2015,pctunins,6.7,New York,NY,Columbia County
36,21,2016,pctunins,6.1,New York,NY,Columbia County
36,23,2015,pctunins,6.5,New York,NY,Cortland County
36,23,2016,pctunins,5.9,New York,NY,Cortland County
36,25,2015,pctunins,9.1,New York,NY,Delaware County
36,25,2016,pctunins,8,New York,NY,Delaware County
36,27,2015,pctunins,7.7,New York,NY,Dutchess County
36,27,2016,pctunins,6.6,New York,NY,Dutchess County
36,29,2015,pctunins,5.7,New York,NY,Erie County
36,29,2016,pctunins,4.8,New York,NY,Erie County
36,31,2015,pctunins,8,New York,NY,Essex County
36,31,2016,pctunins,6.8,New York,NY,Essex County
36,33,2015,pctunins,10.3,New York,NY,Franklin County
36,33,2016,pctunins,8.7,New York,NY,Franklin County
36,35,2015,pctunins,9.4,New York,NY,Fulton County
36,35,2016,pctunins,8.6,New York,NY,Fulton County
36,37,2015,pctunins,7.7,New York,NY,Genesee County
36,37,2016,pctunins,6.2,New York,NY,Genesee County
36,39,2015,pctunins,7.6,New York,NY,Greene County
36,39,2016,pctunins,6.7,New York,NY,Greene County
36,41,2015,pctunins,10.3,New York,NY,Hamilton County
36,41,2016,pctunins,9.6,New York,NY,Hamilton County
36,43,2015,pctunins,8.6,New York,NY,Herkimer County
36,43,2016,pctunins,7.7,New York,NY,Herkimer County
36,45,2015,pctunins,8.1,New York,NY,Jefferson County
36,45,2016,pctunins,7.8,New York,NY,Jefferson County
36,47,2015,pctunins,12,New York,NY,Kings County
36,47,2016,pctunins,10.7,New York,NY,Kings County
36,49,2015,pctunins,9.9,New York,NY,Lewis County
36,49,2016,pctunins,9,New York,NY,Lewis County
36,51,2015,pctunins,5.8,New York,NY,Livingston County
36,51,2016,pctunins,5.2,New York,NY,Livingston County
36,53,2015,pctunins,5.7,New York,NY,Madison County
36,53,2016,pctunins,5.3,New York,NY,Madison County
36,55,2015,pctunins,6.1,New York,NY,Monroe County
36,55,2016,pctunins,5.2,New York,NY,Monroe County
36,57,2015,pctunins,8.9,New York,NY,Montgomery County
36,57,2016,pctunins,8.8,New York,NY,Montgomery County
36,59,2015,pctunins,7.5,New York,NY,Nassau County
36,59,2016,pctunins,6.6,New York,NY,Nassau County
36,61,2015,pctunins,8.9,New York,NY,New York County
36,61,2016,pctunins,7.6,New York,NY,New York County
36,63,2015,pctunins,6.3,New York,NY,Niagara County
36,63,2016,pctunins,5.4,New York,NY,Niagara County
36,65,2015,pctunins,6.6,New York,NY,Oneida County
36,65,2016,pctunins,5.6,New York,NY,Oneida County
36,67,2015,pctunins,6.7,New York,NY,Onondaga County
36,67,2016,pctunins,5.8,New York,NY,Onondaga County
36,69,2015,pctunins,6.8,New York,NY,Ontario County
36,69,2016,pctunins,5.8,New York,NY,Ontario County
36,71,2015,pctunins,7.9,New York,NY,Orange County
36,71,2016,pctunins,6.8,New York,NY,Orange County
36,73,2015,pctunins,8.5,New York,NY,Orleans County
36,73,2016,pctunins,7.7,New York,NY,Orleans County
36,75,2015,pctunins,7.8,New York,NY,Oswego County
36,75,2016,pctunins,7.1,New York,NY,Oswego County
36,77,2015,pctunins,7.4,New York,NY,Otsego County
36,77,2016,pctunins,7.2,New York,NY,Otsego County
36,79,2015,pctunins,7.7,New York,NY,Putnam County
36,79,2016,pctunins,6.5,New York,NY,Putnam County
36,81,2015,pctunins,15.6,New York,NY,Queens County
36,81,2016,pctunins,13.9,New York,NY,Queens County
36,83,2015,pctunins,5.7,New York,NY,Rensselaer County
36,83,2016,pctunins,5.3,New York,NY,Rensselaer County
36,85,2015,pctunins,7.2,New York,NY,Richmond County
36,85,2016,pctunins,6.6,New York,NY,Richmond County
36,87,2015,pctunins,8.7,New York,NY,Rockland County
36,87,2016,pctunins,7.9,New York,NY,Rockland County
36,89,2015,pctunins,9.6,New York,NY,St. Lawrence County
36,89,2016,pctunins,8.6,New York,NY,St. Lawrence County
36,91,2015,pctunins,4.9,New York,NY,Saratoga County
36,91,2016,pctunins,4.4,New York,NY,Saratoga County
36,93,2015,pctunins,6.9,New York,NY,Schenectady County
36,93,2016,pctunins,5.9,New York,NY,Schenectady County
36,95,2015,pctunins,7,New York,NY,Schoharie County
36,95,2016,pctunins,6,New York,NY,Schoharie County
36,97,2015,pctunins,9.9,New York,NY,Schuyler County
36,97,2016,pctunins,8.5,New York,NY,Schuyler County
36,99,2015,pctunins,10.3,New York,NY,Seneca County
36,99,2016,pctunins,9.7,New York,NY,Seneca County
36,101,2015,pctunins,9.3,New York,NY,Steuben County
36,101,2016,pctunins,8,New York,NY,Steuben County
36,103,2015,pctunins,8.4,New York,NY,Suffolk County
36,103,2016,pctunins,7.6,New York,NY,Suffolk County
36,105,2015,pctunins,10.6,New York,NY,Sullivan County
36,105,2016,pctunins,9.5,New York,NY,Sullivan County
36,107,2015,pctunins,7.2,New York,NY,Tioga County
36,107,2016,pctunins,6.2,New York,NY,Tioga County
36,109,2015,pctunins,5.6,New York,NY,Tompkins County
36,109,2016,pctunins,5.3,New York,NY,Tompkins County
36,111,2015,pctunins,9.4,New York,NY,Ulster County
36,111,2016,pctunins,8.4,New York,NY,Ulster County
36,113,2015,pctunins,8.2,New York,NY,Warren County
36,113,2016,pctunins,6.8,New York,NY,Warren County
36,115,2015,pctunins,8.9,New York,NY,Washington County
36,115,2016,pctunins,8.1,New York,NY,Washington County
36,117,2015,pctunins,8.3,New York,NY,Wayne County
36,117,2016,pctunins,7,New York,NY,Wayne County
36,119,2015,pctunins,9.6,New York,NY,Westchester County
36,119,2016,pctunins,8.9,New York,NY,Westchester County
36,121,2015,pctunins,7.3,New York,NY,Wyoming County
36,121,2016,pctunins,5.9,New York,NY,Wyoming County
36,123,2015,pctunins,20.2,New York,NY,Yates County
36,123,2016,pctunins,21.1,New York,NY,Yates County
37,1,2015,pctunins,15.4,North Carolina,NC,Alamance County
37,1,2016,pctunins,14.2,North Carolina,NC,Alamance County
37,3,2015,pctunins,11.9,North Carolina,NC,Alexander County
37,3,2016,pctunins,11.5,North Carolina,NC,Alexander County
37,5,2015,pctunins,17.9,North Carolina,NC,Alleghany County
37,5,2016,pctunins,15.8,North Carolina,NC,Alleghany County
37,7,2015,pctunins,17.5,North Carolina,NC,Anson County
37,7,2016,pctunins,16.4,North Carolina,NC,Anson County
37,9,2015,pctunins,17.1,North Carolina,NC,Ashe County
37,9,2016,pctunins,16.1,North Carolina,NC,Ashe County
37,11,2015,pctunins,18.7,North Carolina,NC,Avery County
37,11,2016,pctunins,18.1,North Carolina,NC,Avery County
37,13,2015,pctunins,13.8,North Carolina,NC,Beaufort County
37,13,2016,pctunins,12.6,North Carolina,NC,Beaufort County
37,15,2015,pctunins,15,North Carolina,NC,Bertie County
37,15,2016,pctunins,13.6,North Carolina,NC,Bertie County
37,17,2015,pctunins,15.4,North Carolina,NC,Bladen County
37,17,2016,pctunins,14.3,North Carolina,NC,Bladen County
37,19,2015,pctunins,15,North Carolina,NC,Brunswick County
37,19,2016,pctunins,14.1,North Carolina,NC,Brunswick County
37,21,2015,pctunins,14.9,North Carolina,NC,Buncombe County
37,21,2016,pctunins,13.1,North Carolina,NC,Buncombe County
37,23,2015,pctunins,14.6,North Carolina,NC,Burke County
37,23,2016,pctunins,13.8,North Carolina,NC,Burke County
37,25,2015,pctunins,12.9,North Carolina,NC,Cabarrus County
37,25,2016,pctunins,10.5,North Carolina,NC,Cabarrus County
37,27,2015,pctunins,16.2,North Carolina,NC,Caldwell County
37,27,2016,pctunins,14.5,North Carolina,NC,Caldwell County
37,29,2015,pctunins,9.2,North Carolina,NC,Camden County
37,29,2016,pctunins,10.3,North Carolina,NC,Camden County
37,31,2015,pctunins,15.2,North Carolina,NC,Carteret County
37,31,2016,pctunins,13.7,North Carolina,NC,Carteret County
37,33,2015,pctunins,13.9,North Carolina,NC,Caswell County
37,33,2016,pctunins,12.9,North Carolina,NC,Caswell County
37,35,2015,pctunins,13.8,North Carolina,NC,Catawba County
37,35,2016,pctunins,12.7,North Carolina,NC,Catawba County
37,37,2015,pctunins,14.1,North Carolina,NC,Chatham County
37,37,2016,pctunins,12.8,North Carolina,NC,Chatham County
37,39,2015,pctunins,18.9,North Carolina,NC,Cherokee County
37,39,2016,pctunins,18.4,North Carolina,NC,Cherokee County
37,41,2015,pctunins,14.7,North Carolina,NC,Chowan County
37,41,2016,pctunins,14.6,North Carolina,NC,Chowan County
37,43,2015,pctunins,18.8,North Carolina,NC,Clay County
37,43,2016,pctunins,17.6,North Carolina,NC,Clay County
37,45,2015,pctunins,14.6,North Carolina,NC,Cleveland County
37,45,2016,pctunins,14.3,North Carolina,NC,Cleveland County
37,47,2015,pctunins,17.7,North Carolina,NC,Columbus County
37,47,2016,pctunins,15.8,North Carolina,NC,Columbus County
37,49,2015,pctunins,14.9,North Carolina,NC,Craven County
37,49,2016,pctunins,13.6,North Carolina,NC,Craven County
37,51,2015,pctunins,12.9,North Carolina,NC,Cumberland County
37,51,2016,pctunins,12.2,North Carolina,NC,Cumberland County
37,53,2015,pctunins,16.4,North Carolina,NC,Currituck County
37,53,2016,pctunins,14.1,North Carolina,NC,Currituck County
37,55,2015,pctunins,17.7,North Carolina,NC,Dare County
37,55,2016,pctunins,17.8,North Carolina,NC,Dare County
37,57,2015,pctunins,13.4,North Carolina,NC,Davidson County
37,57,2016,pctunins,12.4,North Carolina,NC,Davidson County
37,59,2015,pctunins,12.8,North Carolina,NC,Davie County
37,59,2016,pctunins,13,North Carolina,NC,Davie County
37,61,2015,pctunins,21.9,North Carolina,NC,Duplin County
37,61,2016,pctunins,21,North Carolina,NC,Duplin County
37,63,2015,pctunins,15.1,North Carolina,NC,Durham County
37,63,2016,pctunins,13.9,North Carolina,NC,Durham County
37,65,2015,pctunins,17.1,North Carolina,NC,Edgecombe County
37,65,2016,pctunins,14.6,North Carolina,NC,Edgecombe County
37,67,2015,pctunins,14.2,North Carolina,NC,Forsyth County
37,67,2016,pctunins,13,North Carolina,NC,Forsyth County
37,69,2015,pctunins,15.8,North Carolina,NC,Franklin County
37,69,2016,pctunins,13.9,North Carolina,NC,Franklin County
37,71,2015,pctunins,15.6,North Carolina,NC,Gaston County
37,71,2016,pctunins,13.9,North Carolina,NC,Gaston County
37,73,2015,pctunins,10.7,North Carolina,NC,Gates County
37,73,2016,pctunins,10.5,North Carolina,NC,Gates County
37,75,2015,pctunins,21.3,North Carolina,NC,Graham County
37,75,2016,pctunins,18.9,North Carolina,NC,Graham County
37,77,2015,pctunins,12.4,North Carolina,NC,Granville County
37,77,2016,pctunins,11.7,North Carolina,NC,Granville County
37,79,2015,pctunins,16.7,North Carolina,NC,Greene County
37,79,2016,pctunins,16.3,North Carolina,NC,Greene County
37,81,2015,pctunins,14.4,North Carolina,NC,Guilford County
37,81,2016,pctunins,12.8,North Carolina,NC,Guilford County
37,83,2015,pctunins,13.7,North Carolina,NC,Halifax County
37,83,2016,pctunins,12.7,North Carolina,NC,Halifax County
37,85,2015,pctunins,14.6,North Carolina,NC,Harnett County
37,85,2016,pctunins,13.2,North Carolina,NC,Harnett County
37,87,2015,pctunins,14.9,North Carolina,NC,Haywood County
37,87,2016,pctunins,13,North Carolina,NC,Haywood County
37,89,2015,pctunins,14.8,North Carolina,NC,Henderson County
37,89,2016,pctunins,13.7,North Carolina,NC,Henderson County
37,91,2015,pctunins,13.2,North Carolina,NC,Hertford County
37,91,2016,pctunins,13.1,North Carolina,NC,Hertford County
37,93,2015,pctunins,14.2,North Carolina,NC,Hoke County
37,93,2016,pctunins,14.7,North Carolina,NC,Hoke County
37,95,2015,pctunins,17.5,North Carolina,NC,Hyde County
37,95,2016,pctunins,18.1,North Carolina,NC,Hyde County
